Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,91876,-,-,-,34.89,-117.06,0,665,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.0.6
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Dew Point,Solar Zenith Angle,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2013,1,3,9,30,0,0,0,-10,155.61,0.229,1.6,46.800000000000004,0,940,N/A
2013,1,3,10,0,0,0,0,-10,149.79,0.229,1.6,46.61,0,940,N/A
2013,1,3,10,30,0,0,0,-10,143.77,0.229,1.6,46.61,0,940,N/A
2013,1,3,11,0,0,0,0,-10,137.66,0.229,1.7000000000000002,46.71,0,940,N/A
2013,1,3,11,30,0,0,0,-10,131.51,0.229,1.7000000000000002,46.72,0,940,N/A
2013,1,3,12,0,0,0,0,-10,125.37,0.229,1.8,50.39,0,940,N/A
2013,1,3,12,30,0,0,0,-10,119.26,0.229,1.8,50.4,0,940,N/A
2013,1,3,13,0,0,0,0,-10,113.22,0.229,1.9000000000000001,50.35,0,940,N/A
2013,1,3,13,30,0,0,0,-10,107.26,0.229,1.9000000000000001,50.370000000000005,0,940,N/A
2013,1,3,14,0,0,0,0,-10,101.41,0.229,1.9000000000000001,50.06,0,940,N/A
2013,1,3,14,30,0,0,0,-10,95.7,0.229,1.9000000000000001,46.56,0,940,N/A
2013,1,3,15,0,0,0,0,-9,90.16,0.229,2,48.79,1,940,N/A
2013,1,3,15,30,26,501,71,-9,84.85000000000001,0.229,2.7,42.28,3,940,N/A
2013,1,3,16,0,39,696,162,-9,79.8,0.229,3.5,36.11,5,940,N/A
2013,1,3,16,30,48,806,256,-9,75.07000000000001,0.229,3.9000000000000004,33.69,6,940,N/A
2013,1,3,17,0,54,878,344,-10,70.73,0.229,4.4,28.39,7,940,N/A
2013,1,3,17,30,59,926,423,-10,66.87,0.229,4.5,26.51,8,940,N/A
2013,1,3,18,0,66,950,489,-12,63.56,0.229,4.7,21.22,9,940,N/A
2013,1,3,18,30,68,973,542,-12,60.9,0.229,4.7,21.21,10,940,N/A
2013,1,3,19,0,69,992,580,-14,58.99,0.229,4.800000000000001,17.330000000000002,11,940,N/A
2013,1,3,19,30,70,1000,601,-14,57.89,0.229,4.7,17.330000000000002,11,940,N/A
2013,1,3,20,0,68,1005,606,-15,57.65,0.229,4.7,15.02,11,940,N/A
2013,1,3,20,30,68,1002,594,-15,58.29,0.229,4.6000000000000005,15.02,11,940,N/A
2013,1,3,21,0,64,998,566,-16,59.77,0.229,4.5,14.33,12,940,N/A
2013,1,3,21,30,62,981,522,-16,62.04,0.229,4.3,14.33,12,940,N/A
2013,1,3,22,0,58,958,463,-16,65.01,0.229,4.1000000000000005,14.19,12,940,N/A
2013,1,3,22,30,55,922,391,-16,68.59,0.229,3.1,15.17,11,940,N/A
2013,1,3,23,0,49,872,308,-12,72.69,0.229,2.2,22.47,10,940,N/A
2013,1,3,23,30,42,791,217,-12,77.22,0.229,1.8,27.61,7,940,N/A
2013,1,4,0,0,32,654,122,-10,82.10000000000001,0.229,1.5,36.85,5,940,N/A
2013,1,4,0,30,17,398,36,-10,87.28,0.229,1.5,39.56,4,940,N/A
2013,1,4,1,0,0,0,0,-11,92.7,0.229,1.6,35.11,3,940,N/A
2013,1,4,1,30,0,0,0,-11,98.32000000000001,0.229,1.6,37.72,3,940,N/A
2013,1,4,2,0,0,0,0,-12,104.10000000000001,0.229,1.6,35.74,3,940,N/A
2013,1,4,2,30,0,0,0,-12,110,0.229,1.6,35.74,3,940,N/A
2013,1,4,3,0,0,0,0,-13,116,0.229,1.6,33.96,3,940,N/A
2013,1,4,3,30,0,0,0,-13,122.08,0.229,1.5,33.96,3,940,N/A
2013,1,4,4,0,0,0,0,-13,128.21,0.229,1.4000000000000001,32.17,3,940,N/A
2013,1,4,4,30,0,0,0,-13,134.35,0.229,1.3,32.17,3,940,N/A
2013,1,4,5,0,0,0,0,-14,140.49,0.229,1.3,30.52,3,940,N/A
2013,1,4,5,30,0,0,0,-14,146.56,0.229,1.3,30.52,2,940,N/A
2013,1,4,6,0,0,0,0,-14,152.5,0.229,1.3,29.86,2,940,N/A
2013,1,4,6,30,0,0,0,-14,158.14000000000001,0.229,1.3,29.86,2,940,N/A
2013,1,4,7,0,0,0,0,-14,163.16,0.229,1.4000000000000001,29.61,2,940,N/A
2013,1,4,7,30,0,0,0,-14,166.79,0.229,1.4000000000000001,29.6,2,940,N/A
2013,1,4,8,0,0,0,0,-14,167.70000000000002,0.229,1.4000000000000001,29.52,2,940,N/A
2013,1,4,8,30,0,0,0,-14,165.39000000000001,0.229,1.4000000000000001,31.73,2,940,N/A
2013,1,4,9,0,0,0,0,-14,160.99,0.229,1.4000000000000001,32.08,2,940,N/A
2013,1,4,9,30,0,0,0,-14,155.63,0.229,1.4000000000000001,32.08,1,940,N/A
2013,1,4,10,0,0,0,0,-14,149.83,0.229,1.5,32.58,1,940,N/A
2013,1,4,10,30,0,0,0,-14,143.82,0.229,1.5,32.57,1,940,N/A
2013,1,4,11,0,0,0,0,-14,137.71,0.229,1.5,33.14,1,940,N/A
2013,1,4,11,30,0,0,0,-14,131.56,0.229,1.4000000000000001,33.14,1,940,N/A
2013,1,4,12,0,0,0,0,-14,125.41,0.229,1.4000000000000001,33.27,1,940,N/A
2013,1,4,12,30,0,0,0,-14,119.31,0.229,1.4000000000000001,33.27,0,940,N/A
2013,1,4,13,0,0,0,0,-14,113.26,0.229,1.4000000000000001,33.76,0,940,N/A
2013,1,4,13,30,0,0,0,-14,107.29,0.229,1.4000000000000001,33.76,0,940,N/A
2013,1,4,14,0,0,0,0,-13,101.44,0.229,1.4000000000000001,34.1,0,940,N/A
2013,1,4,14,30,0,0,0,-13,95.72,0.229,1.3,34.11,0,940,N/A
2013,1,4,15,0,0,0,0,-12,90.18,0.229,1.3,39.82,1,940,N/A
2013,1,4,15,30,25,530,73,-12,84.86,0.229,1.6,37.050000000000004,2,940,N/A
2013,1,4,16,0,39,710,165,-12,79.8,0.229,1.9000000000000001,32.04,4,940,N/A
2013,1,4,16,30,48,818,259,-12,75.06,0.229,2.2,29.87,5,940,N/A
2013,1,4,17,0,56,882,347,-13,70.71000000000001,0.229,2.5,24.34,7,940,N/A
2013,1,4,17,30,61,928,426,-13,66.83,0.229,2.6,22.71,8,940,N/A
2013,1,4,18,0,67,954,492,-14,63.51,0.229,2.7,19.3,9,940,N/A
2013,1,4,18,30,70,976,545,-14,60.83,0.229,2.6,18.03,10,940,N/A
2013,1,4,19,0,72,989,583,-14,58.9,0.229,2.5,16.03,11,940,N/A
2013,1,4,19,30,73,997,604,-14,57.79,0.229,2.4000000000000004,16.02,11,940,N/A
2013,1,4,20,0,73,999,609,-14,57.54,0.229,2.3000000000000003,15.85,12,940,N/A
2013,1,4,20,30,72,994,597,-14,58.17,0.229,2.2,15.84,12,940,N/A
2013,1,4,21,0,72,980,568,-14,59.64,0.229,2.1,14.82,12,940,N/A
2013,1,4,21,30,70,962,523,-14,61.9,0.229,2,15.84,12,940,N/A
2013,1,4,22,0,66,936,464,-14,64.87,0.229,1.9000000000000001,16.19,12,940,N/A
2013,1,4,22,30,61,897,391,-14,68.44,0.229,1.4000000000000001,17.31,10,940,N/A
2013,1,4,23,0,55,840,307,-7,72.54,0.229,1,32.9,9,940,N/A
2013,1,4,23,30,47,754,216,-7,77.07000000000001,0.229,1.1,37.72,7,940,N/A
2013,1,5,0,0,39,575,119,-9,81.95,0.229,1.2000000000000002,36.46,6,940,N/A
2013,1,5,0,30,20,306,35,-9,87.13,0.229,1.2000000000000002,39.12,5,940,N/A
2013,1,5,1,0,0,0,0,-11,92.55,0.229,1.4000000000000001,33.75,4,940,N/A
2013,1,5,1,30,0,0,0,-11,98.17,0.229,1.4000000000000001,36.230000000000004,3,940,N/A
2013,1,5,2,0,0,0,0,-11,103.95,0.229,1.4000000000000001,35.14,3,940,N/A
2013,1,5,2,30,0,0,0,-11,109.86,0.229,1.3,37.75,3,940,N/A
2013,1,5,3,0,0,0,0,-12,115.86,0.229,1.3,36.63,3,940,N/A
2013,1,5,3,30,0,0,0,-12,121.94,0.229,1.2000000000000002,36.63,3,940,N/A
2013,1,5,4,0,0,0,0,-12,128.06,0.229,1.1,34.84,3,940,N/A
2013,1,5,4,30,0,0,0,-12,134.21,0.229,1,34.85,3,940,N/A
2013,1,5,5,0,0,0,0,-13,140.35,0.229,0.9,33.88,3,940,N/A
2013,1,5,5,30,0,0,0,-13,146.42000000000002,0.229,0.8,33.88,3,940,N/A
2013,1,5,6,0,0,0,0,-13,152.35,0.229,0.8,32.96,3,940,N/A
2013,1,5,6,30,0,0,0,-13,157.99,0.229,0.7000000000000001,32.96,3,940,N/A
2013,1,5,7,0,0,0,0,-13,163.01,0.229,0.7000000000000001,32.68,3,940,N/A
2013,1,5,7,30,0,0,0,-13,166.65,0.229,0.6000000000000001,32.68,2,940,N/A
2013,1,5,8,0,0,0,0,-13,167.61,0.229,0.6000000000000001,32.82,2,940,N/A
2013,1,5,8,30,0,0,0,-13,165.35,0.229,0.6000000000000001,32.82,2,940,N/A
2013,1,5,9,0,0,0,0,-13,160.99,0.229,0.6000000000000001,33.06,2,940,N/A
2013,1,5,9,30,0,0,0,-13,155.65,0.229,0.6000000000000001,35.54,2,940,N/A
2013,1,5,10,0,0,0,0,-13,149.86,0.229,0.7000000000000001,35.78,2,940,N/A
2013,1,5,10,30,0,0,0,-13,143.85,0.229,0.7000000000000001,35.78,1,940,N/A
2013,1,5,11,0,0,0,0,-13,137.74,0.229,0.8,36.19,1,940,N/A
2013,1,5,11,30,0,0,0,-13,131.6,0.229,0.8,36.19,1,940,N/A
2013,1,5,12,0,0,0,0,-13,125.45,0.229,0.9,36.5,1,940,N/A
2013,1,5,12,30,0,0,0,-13,119.34,0.229,0.9,36.51,1,940,N/A
2013,1,5,13,0,0,0,0,-12,113.29,0.229,0.9,36.94,1,940,N/A
2013,1,5,13,30,0,0,0,-12,107.32000000000001,0.229,0.9,36.95,0,940,N/A
2013,1,5,14,0,0,0,0,-12,101.46000000000001,0.229,0.9,37.160000000000004,0,940,N/A
2013,1,5,14,30,0,0,0,-12,95.74000000000001,0.229,0.8,37.17,0,940,N/A
2013,1,5,15,0,0,0,0,-11,90.19,0.229,0.7000000000000001,42.22,1,940,N/A
2013,1,5,15,30,29,402,65,-11,84.86,0.229,1,39.29,2,940,N/A
2013,1,5,16,0,45,608,152,-12,79.79,0.229,1.3,31.77,4,940,N/A
2013,1,5,16,30,56,725,243,-12,75.04,0.229,1.5,29.62,5,940,N/A
2013,1,5,17,0,114,397,246,-12,70.68,0.229,1.7000000000000002,26.02,6,940,N/A
2013,1,5,17,30,152,346,289,-12,66.79,0.229,2.1,24.27,8,940,N/A
2013,1,5,18,0,73,890,472,-13,63.45,0.229,2.5,19.44,10,940,N/A
2013,1,5,18,30,77,914,524,-13,60.76,0.229,2.5,18.16,10,940,N/A
2013,1,5,19,0,79,930,561,-14,58.81,0.229,2.5,16.38,11,940,N/A
2013,1,5,19,30,80,938,582,-14,57.69,0.229,2.4000000000000004,16.38,12,940,N/A
2013,1,5,20,0,81,937,586,-14,57.42,0.229,2.3000000000000003,15.08,13,940,N/A
2013,1,5,20,30,81,933,575,-14,58.04,0.229,2.2,15.07,13,940,N/A
2013,1,5,21,0,78,924,547,-14,59.5,0.229,2.2,14.18,13,940,N/A
2013,1,5,21,30,76,905,504,-14,61.76,0.229,2.1,15.15,13,940,N/A
2013,1,5,22,0,151,447,342,-14,64.72,0.229,2.1,15.63,13,940,N/A
2013,1,5,22,30,132,402,280,-14,68.29,0.229,1.6,16.7,12,940,N/A
2013,1,5,23,0,119,240,192,-6,72.38,0.229,1.1,32.42,11,940,N/A
2013,1,5,23,30,59,516,176,-6,76.91,0.229,1.2000000000000002,37.13,9,940,N/A
2013,1,6,0,0,48,262,85,-8,81.8,0.229,1.3,37.27,7,940,N/A
2013,1,6,0,30,20,294,35,-8,86.98,0.229,1.3,39.96,6,940,N/A
2013,1,6,1,0,0,0,0,-9,92.4,0.229,1.4000000000000001,35.36,5,940,N/A
2013,1,6,1,30,0,0,0,-9,98.02,0.229,1.4000000000000001,37.94,4,940,N/A
2013,1,6,2,0,0,0,0,-10,103.8,0.229,1.4000000000000001,37.38,4,940,N/A
2013,1,6,2,30,0,0,0,-10,109.71000000000001,0.229,1.4000000000000001,40.13,4,940,N/A
2013,1,6,3,0,0,0,0,-10,115.71000000000001,0.229,1.4000000000000001,40.47,4,940,N/A
2013,1,6,3,30,0,0,0,-10,121.79,0.229,1.3,40.46,4,940,N/A
2013,1,6,4,0,0,0,0,-9,127.92,0.229,1.3,41.28,4,940,N/A
2013,1,6,4,30,0,0,0,-9,134.07,0.229,1.3,41.28,3,940,N/A
2013,1,6,5,0,0,0,0,-9,140.20000000000002,0.229,1.3,42.54,3,940,N/A
2013,1,6,5,30,0,0,0,-9,146.27,0.229,1.2000000000000002,42.53,3,940,N/A
2013,1,6,6,0,0,0,0,-8,152.20000000000002,0.229,1.2000000000000002,44.36,3,940,N/A
2013,1,6,6,30,0,0,0,-8,157.84,0.229,1.2000000000000002,44.35,3,940,N/A
2013,1,6,7,0,0,0,0,-8,162.85,0.229,1.2000000000000002,46.28,3,940,N/A
2013,1,6,7,30,0,0,0,-8,166.5,0.229,1.2000000000000002,46.26,3,940,N/A
2013,1,6,8,0,0,0,0,-7,167.5,0.229,1.2000000000000002,49.33,3,940,N/A
2013,1,6,8,30,0,0,0,-7,165.3,0.229,1.2000000000000002,49.33,3,940,N/A
2013,1,6,9,0,0,0,0,-7,160.98,0.229,1.2000000000000002,50.96,3,940,N/A
2013,1,6,9,30,0,0,0,-7,155.66,0.229,1.2000000000000002,54.730000000000004,2,940,N/A
2013,1,6,10,0,0,0,0,-7,149.88,0.229,1.2000000000000002,55.09,2,930,N/A
2013,1,6,10,30,0,0,0,-7,143.88,0.229,1.2000000000000002,59.2,1,930,N/A
2013,1,6,11,0,0,0,0,-6,137.78,0.229,1.4000000000000001,59.300000000000004,1,930,N/A
2013,1,6,11,30,0,0,0,-7,131.63,0.229,1.4000000000000001,59.29,0,930,N/A
2013,1,6,12,0,0,0,0,-6,125.49000000000001,0.229,1.5,65.45,0,930,N/A
2013,1,6,12,30,0,0,0,-6,119.37,0.229,1.5,65.45,0,930,N/A
2013,1,6,13,0,0,0,0,-5,113.32000000000001,0.229,1.6,69.96000000000001,0,930,N/A
2013,1,6,13,30,0,0,0,-5,107.34,0.229,1.6,69.96000000000001,0,930,N/A
2013,1,6,14,0,0,0,0,-4,101.48,0.229,1.7000000000000002,76.87,0,930,N/A
2013,1,6,14,30,0,0,0,-4,95.75,0.229,1.9000000000000001,71.48,0,930,N/A
